Step,Alpha,Population
2242,3.64286,0
2242,3.69388,0
2242,3.7449,0
2242,3.79592,0
2242,3.84694,0
2242,3.89796,0
2242,3.94898,0
2242,4,0
2243,1.5,0
2243,1.55102,0
2243,1.60204,0
2243,1.65306,0
2243,1.70408,0
2243,1.7551,0
2243,1.80612,0
2243,1.85714,0
2243,1.90816,0
2243,1.95918,0
2243,2.0102,0
2243,2.06122,0
2243,2.11224,0
2243,2.16327,0
2243,2.21429,0
2243,2.26531,0
2243,2.31633,0
2243,2.36735,0
2243,2.41837,0
2243,2.46939,0
2243,2.52041,0
2243,2.57143,0
2243,2.62245,0
2243,2.67347,0
2243,2.72449,0
2243,2.77551,0
2243,2.82653,0.00140929
2243,2.87755,0.0841872
2243,2.92857,0.345479
2243,2.97959,0.674099
2243,3.03061,0.989035
2243,3.08163,1.09453
2243,3.13265,1.82782
2243,3.18367,0.779643
2243,3.23469,0.188932
2243,3.28571,0.0267293
2243,3.33673,0
2243,3.38776,0
2243,3.43878,0
2243,3.4898,0
2243,3.54082,0
2243,3.59184,0
2243,3.64286,0
2243,3.69388,0
2243,3.7449,0
2243,3.79592,0
2243,3.84694,0
2243,3.89796,0
2243,3.94898,0
2243,4,0
2244,1.5,0
2244,1.55102,0
2244,1.60204,0
2244,1.65306,0
2244,1.70408,0
2244,1.7551,0
2244,1.80612,0
2244,1.85714,0
2244,1.90816,0
2244,1.95918,0
2244,2.0102,0
2244,2.06122,0
2244,2.11224,0
2244,2.16327,0
2244,2.21429,0
2244,2.26531,0
2244,2.31633,0
2244,2.36735,0
2244,2.41837,0
2244,2.46939,0
2244,2.52041,0
2244,2.57143,0
2244,2.62245,0
2244,2.67347,0
2244,2.72449,0
2244,2.77551,0
2244,2.82653,0.00135391
2244,2.87755,0.0821078
2244,2.92857,0.341177
2244,2.97959,0.671518
2244,3.03061,0.989373
2244,3.08163,1.10244
2244,3.13265,1.89002
2244,3.18367,0.704756
2244,3.23469,0.187063
2244,3.28571,0.0259912
2244,3.33673,0
2244,3.38776,0
2244,3.43878,0
2244,3.4898,0
2244,3.54082,0
2244,3.59184,0
2244,3.64286,0
2244,3.69388,0
2244,3.7449,0
2244,3.79592,0
2244,3.84694,0
2244,3.89796,0
2244,3.94898,0
2244,4,0
2245,1.5,0
2245,1.55102,0
2245,1.60204,0
2245,1.65306,0
2245,1.70408,0
2245,1.7551,0
2245,1.80612,0
2245,1.85714,0
2245,1.90816,0
2245,1.95918,0
2245,2.0102,0
2245,2.06122,0
2245,2.11224,0
2245,2.16327,0
2245,2.21429,0
2245,2.26531,0
2245,2.31633,0
2245,2.36735,0
2245,2.41837,0
2245,2.46939,0
2245,2.52041,0
2245,2.57143,0
2245,2.62245,0
2245,2.67347,0
2245,2.72449,0
2245,2.77551,0
2245,2.82653,0.00129741
2245,2.87755,0.0798894
2245,2.92857,0.335884
2245,2.97959,0.667493
2245,3.03061,0.987305
2245,3.08163,1.10151
2245,3.13265,1.95063
2245,3.18367,0.629023
2245,3.23469,0.187252
2245,3.28571,0.0252221
2245,3.33673,0
2245,3.38776,0
2245,3.43878,0
2245,3.4898,0
2245,3.54082,0
2245,3.59184,0
2245,3.64286,0
2245,3.69388,0
2245,3.7449,0
2245,3.79592,0
2245,3.84694,0
2245,3.89796,0
2245,3.94898,0
2245,4,0
2246,1.5,0
2246,1.55102,0
2246,1.60204,0
2246,1.65306,0
2246,1.70408,0
2246,1.7551,0
2246,1.80612,0
2246,1.85714,0
2246,1.90816,0
2246,1.95918,0
2246,2.0102,0
2246,2.06122,0
2246,2.11224,0
2246,2.16327,0
2246,2.21429,0
2246,2.26531,0
2246,2.31633,0
2246,2.36735,0
2246,2.41837,0
2246,2.46939,0
2246,2.52041,0
2246,2.57143,0
2246,2.62245,0
2246,2.67347,0
2246,2.72449,0
2246,2.77551,0
2246,2.82653,0.00123997
2246,2.87755,0.0775306
2246,2.92857,0.394648
2246,2.97959,0.596519
2246,3.03061,0.983024
2246,3.08163,1.09767
2246,3.13265,1.93718
2246,3.18367,0.624154
2246,3.23469,0.183853
2246,3.28571,0.0244162
2246,3.33673,0
2246,3.38776,0
2246,3.43878,0
2246,3.4898,0
2246,3.54082,0
2246,3.59184,0
2246,3.64286,0
2246,3.69388,0
2246,3.7449,0
2246,3.79592,0
2246,3.84694,0
2246,3.89796,0
2246,3.94898,0
2246,4,0
2247,1.5,0
2247,1.55102,0
2247,1.60204,0
2247,1.65306,0
2247,1.70408,0
2247,1.7551,0
2247,1.80612,0
2247,1.85714,0
2247,1.90816,0
2247,1.95918,0
2247,2.0102,0
2247,2.06122,0
2247,2.11224,0
2247,2.16327,0
2247,2.21429,0
2247,2.26531,0
2247,2.31633,0
2247,2.36735,0
2247,2.41837,0
2247,2.46939,0
2247,2.52041,0
2247,2.57143,0
2247,2.62245,0
2247,2.67347,0
2247,2.72449,0
2247,2.77551,0
2247,2.82653,0.0011819
2247,2.87755,0.0750473
2247,2.92857,0.384555
2247,2.97959,0.590022
2247,3.03061,0.880195
2247,3.08163,1.1883
2247,3.13265,1.92107
2247,3.18367,0.61539
2247,3.23469,0.180007
2247,3.28571,0.0235776
2247,3.33673,0
2247,3.38776,0
2247,3.43878,0
2247,3.4898,0
2247,3.54082,0
2247,3.59184,0
2247,3.64286,0
2247,3.69388,0
2247,3.7449,0
2247,3.79592,0
2247,3.84694,0
2247,3.89796,0
2247,3.94898,0
2247,4,0
2248,1.5,0
2248,1.55102,0
2248,1.60204,0
2248,1.65306,0
2248,1.70408,0
2248,1.7551,0
2248,1.80612,0
2248,1.85714,0
2248,1.90816,0
2248,1.95918,0
2248,2.0102,0
2248,2.06122,0
2248,2.11224,0
2248,2.16327,0
2248,2.21429,0
2248,2.26531,0
2248,2.31633,0
2248,2.36735,0
2248,2.41837,0
2248,2.46939,0
2248,2.52041,0
2248,2.57143,0
2248,2.62245,0
2248,2.67347,0
2248,2.72449,0
2248,2.77551,0
2248,2.82653,0.00112536
2248,2.87755,0.0725825
2248,2.92857,0.434815
2248,2.97959,0.526885
2248,3.03061,0.87303
2248,3.08163,1.17755
2248,3.13265,1.90293
2248,3.18367,0.607032
2248,3.23469,0.176065
2248,3.28571,0.0227595
2248,3.33673,0
2248,3.38776,0
2248,3.43878,0
2248,3.4898,0
2248,3.54082,0
2248,3.59184,0
2248,3.64286,0
2248,3.69388,0
2248,3.7449,0
2248,3.79592,0
2248,3.84694,0
2248,3.89796,0
2248,3.94898,0
2248,4,0
2249,1.5,0
2249,1.55102,0
2249,1.60204,0
2249,1.65306,0
2249,1.70408,0
2249,1.7551,0
2249,1.80612,0
2249,1.85714,0
2249,1.90816,0
2249,1.95918,0
2249,2.0102,0
2249,2.06122,0
2249,2.11224,0
2249,2.16327,0
2249,2.21429,0
2249,2.26531,0
2249,2.31633,0
2249,2.36735,0
2249,2.41837,0
2249,2.46939,0
2249,2.52041,0
2249,2.57143,0
2249,2.62245,0
2249,2.67347,0
2249,2.72449,0
2249,2.77551,0
2249,2.82653,0.0010697
2249,2.87755,0.070086
2249,2.92857,0.423681
2249,2.97959,0.606961
2249,3.03061,0.778317
2249,3.08163,1.16744
2249,3.13265,1.87869
2249,3.18367,0.600997
2249,3.23469,0.17191
2249,3.28571,0.0219369
2249,3.33673,0
2249,3.38776,0
2249,3.43878,0
2249,3.4898,0
2249,3.54082,0
2249,3.59184,0
2249,3.64286,0
2249,3.69388,0
2249,3.7449,0
2249,3.79592,0
2249,3.84694,0
2249,3.89796,0
2249,3.94898,0
2249,4,0
2250,1.5,0
2250,1.55102,0
2250,1.60204,0
2250,1.65306,0
2250,1.70408,0
2250,1.7551,0
2250,1.80612,0
2250,1.85714,0
2250,1.90816,0
2250,1.95918,0
2250,2.0102,0
2250,2.06122,0
2250,2.11224,0
2250,2.16327,0
2250,2.21429,0
2250,2.26531,0
2250,2.31633,0
2250,2.36735,0
2250,2.41837,0
2250,2.46939,0
2250,2.52041,0
2250,2.57143,0
2250,2.62245,0
2250,2.67347,0
2250,2.72449,0
2250,2.77551,0
2250,2.82653,0.0010144
2250,2.87755,0.0676272
2250,2.92857,0.413087
2250,2.97959,0.595343
2250,3.03061,0.770501
2250,3.08163,1.1547
2250,3.13265,1.6701
2250,3.18367,0.773963
2250,3.23469,0.167445
2250,3.28571,0.0210957
2250,3.33673,0
2250,3.38776,0
2250,3.43878,0
2250,3.4898,0
2250,3.54082,0
2250,3.59184,0
2250,3.64286,0
2250,3.69388,0
2250,3.7449,0
2250,3.79592,0
2250,3.84694,0
2250,3.89796,0
2250,3.94898,0
2250,4,0
2251,1.5,0
2251,1.55102,0
2251,1.60204,0
2251,1.65306,0
2251,1.70408,0
2251,1.7551,0
2251,1.80612,0
2251,1.85714,0
2251,1.90816,0
2251,1.95918,0
2251,2.0102,0
2251,2.06122,0
2251,2.11224,0
2251,2.16327,0
2251,2.21429,0
2251,2.26531,0
2251,2.31633,0
2251,2.36735,0
2251,2.41837,0
2251,2.46939,0
2251,2.52041,0
2251,2.57143,0
2251,2.62245,0
2251,2.67347,0
2251,2.72449,0
2251,2.77551,0
2251,2.82653,0.000962613
2251,2.87755,0.06593
2251,2.92857,0.460962
2251,2.97959,0.527554
2251,3.03061,0.761924
2251,3.08163,1.14322
2251,3.13265,1.65267
2251,3.18367,0.757894
2251,3.23469,0.163249
2251,3.28571,0.0203127
2251,3.33673,0
2251,3.38776,0
2251,3.43878,0
2251,3.4898,0
2251,3.54082,0
2251,3.59184,0
2251,3.64286,0
2251,3.69388,0
2251,3.7449,0
2251,3.79592,0
2251,3.84694,0
2251,3.89796,0
2251,3.94898,0
2251,4,0
2252,1.5,0
2252,1.55102,0
2252,1.60204,0
2252,1.65306,0
2252,1.70408,0
2252,1.7551,0
2252,1.80612,0
2252,1.85714,0
2252,1.90816,0
2252,1.95918,0
2252,2.0102,0
2252,2.06122,0
2252,2.11224,0
2252,2.16327,0
2252,2.21429,0
2252,2.26531,0
2252,2.31633,0
2252,2.36735,0
2252,2.41837,0
2252,2.46939,0
2252,2.52041,0
2252,2.57143,0
2252,2.62245,0
2252,2.67347,0
2252,2.72449,0
2252,2.77551,0
2252,2.82653,0.00091238
2252,2.87755,0.0640257
2252,2.92857,0.448131
2252,2.97959,0.51949
2252,3.03061,0.752593
2252,3.08163,1.13059
2252,3.13265,1.63067
2252,3.18367,0.669892
2252,3.23469,0.233239
2252,3.28571,0.0195374
2252,3.33673,0
2252,3.38776,0
2252,3.43878,0
2252,3.4898,0
2252,3.54082,0
2252,3.59184,0
2252,3.64286,0
2252,3.69388,0
2252,3.7449,0
2252,3.79592,0
2252,3.84694,0
2252,3.89796,0
2252,3.94898,0
2252,4,0
2253,1.5,0
2253,1.55102,0
2253,1.60204,0
2253,1.65306,0
2253,1.70408,0
2253,1.7551,0
2253,1.80612,0
2253,1.85714,0
2253,1.90816,0
2253,1.95918,0
2253,2.0102,0
2253,2.06122,0
2253,2.11224,0
2253,2.16327,0
2253,2.21429,0
2253,2.26531,0
2253,2.31633,0
2253,2.36735,0
2253,2.41837,0
2253,2.46939,0
2253,2.52041,0
2253,2.57143,0
2253,2.62245,0
2253,2.67347,0
2253,2.72449,0
2253,2.77551,0
2253,2.82653,0.000864678
2253,2.87755,0.0616729
2253,2.92857,0.436947
2253,2.97959,0.510796
2253,3.03061,0.855075
2253,3.08163,1.00636
2253,3.13265,1.60786
2253,3.18367,0.659983
2253,3.23469,0.226413
2253,3.28571,0.0187958
2253,3.33673,0
2253,3.38776,0
2253,3.43878,0
2253,3.4898,0
2253,3.54082,0
2253,3.59184,0
2253,3.64286,0
2253,3.69388,0
2253,3.7449,0
2253,3.79592,0
2253,3.84694,0
2253,3.89796,0
2253,3.94898,0
2253,4,0
2254,1.5,0
2254,1.55102,0
2254,1.60204,0
2254,1.65306,0
2254,1.70408,0
2254,1.7551,0
2254,1.80612,0
2254,1.85714,0
2254,1.90816,0
2254,1.95918,0
2254,2.0102,0
2254,2.06122,0
2254,2.11224,0
2254,2.16327,0
2254,2.21429,0
2254,2.26531,0
2254,2.31633,0
2254,2.36735,0
2254,2.41837,0
2254,2.46939,0
2254,2.52041,0
2254,2.57143,0
2254,2.62245,0
2254,2.67347,0
2254,2.72449,0
2254,2.77551,0
2254,2.82653,0.000818141
2254,2.87755,0.0593162
2254,2.92857,0.425384
2254,2.97959,0.58559
2254,3.03061,0.758196
2254,3.08163,0.993759
2254,3.13265,1.58519
2254,3.18367,0.647058
2254,3.23469,0.220111
2254,3.28571,0.0180597
2254,3.33673,0
2254,3.38776,0
2254,3.43878,0
2254,3.4898,0
2254,3.54082,0
2254,3.59184,0
2254,3.64286,0
2254,3.69388,0
2254,3.7449,0
2254,3.79592,0
2254,3.84694,0
2254,3.89796,0
2254,3.94898,0
2254,4,0
2255,1.5,0
2255,1.55102,0
2255,1.60204,0
2255,1.65306,0
2255,1.70408,0
2255,1.7551,0
2255,1.80612,0
2255,1.85714,0
2255,1.90816,0
2255,1.95918,0
2255,2.0102,0
2255,2.06122,0
2255,2.11224,0
2255,2.16327,0
2255,2.21429,0
2255,2.26531,0
2255,2.31633,0
2255,2.36735,0
2255,2.41837,0
2255,2.46939,0
2255,2.52041,0
2255,2.57143,0
2255,2.62245,0
2255,2.67347,0
2255,2.72449,0
2255,2.77551,0
2255,2.82653,0.000771562
2255,2.87755,0.0569329
2255,2.92857,0.413278
2255,2.97959,0.573028
2255,3.03061,0.672398
2255,3.08163,1.05378
2255,3.13265,1.55759
2255,3.18367,0.634044
2255,3.23469,0.21353
2255,3.28571,0.0173163
2255,3.33673,0
2255,3.38776,0
2255,3.43878,0
2255,3.4898,0
2255,3.54082,0
2255,3.59184,0
2255,3.64286,0
2255,3.69388,0
2255,3.7449,0
2255,3.79592,0
2255,3.84694,0
2255,3.89796,0
2255,3.94898,0
2255,4,0
2256,1.5,0
2256,1.55102,0
2256,1.60204,0
2256,1.65306,0
2256,1.70408,0
2256,1.7551,0
2256,1.80612,0
2256,1.85714,0
2256,1.90816,0
2256,1.95918,0
2256,2.0102,0
2256,2.06122,0
2256,2.11224,0
2256,2.16327,0
2256,2.21429,0
2256,2.26531,0
2256,2.31633,0
2256,2.36735,0
2256,2.41837,0
2256,2.46939,0
2256,2.52041,0
2256,2.57143,0
2256,2.62245,0
2256,2.67347,0
2256,2.72449,0
2256,2.77551,0
2256,2.82653,0.000723007
2256,2.87755,0.0546837
2256,2.92857,0.401764
2256,2.97959,0.561834
2256,3.03061,0.663434
2256,3.08163,1.03809
2256,3.13265,1.37971
2256,3.18367,0.773796
2256,3.23469,0.20731
2256,3.28571,0.0166184
2256,3.33673,0
2256,3.38776,0
2256,3.43878,0
2256,3.4898,0
2256,3.54082,0
2256,3.59184,0
2256,3.64286,0
2256,3.69388,0
2256,3.7449,0
2256,3.79592,0
2256,3.84694,0
2256,3.89796,0
2256,3.94898,0
2256,4,0
2257,1.5,0
2257,1.55102,0
2257,1.60204,0
2257,1.65306,0
2257,1.70408,0
2257,1.7551,0
2257,1.80612,0
2257,1.85714,0
2257,1.90816,0
2257,1.95918,0
2257,2.0102,0
2257,2.06122,0
2257,2.11224,0
2257,2.16327,0
2257,2.21429,0
2257,2.26531,0
2257,2.31633,0
2257,2.36735,0
2257,2.41837,0
2257,2.46939,0
2257,2.52041,0
2257,2.57143,0
2257,2.62245,0
2257,2.67347,0
2257,2.72449,0
2257,2.77551,0
2257,2.82653,0.000680561
2257,2.87755,0.0527035
2257,2.92857,0.391764
2257,2.97959,0.552933
2257,3.03061,0.655779
2257,3.08163,1.16363
2257,3.13265,1.2273
2257,3.18367,0.759369
2257,3.23469,0.201998
2257,3.28571,0.0160085
2257,3.33673,0
2257,3.38776,0
2257,3.43878,0
2257,3.4898,0
2257,3.54082,0
2257,3.59184,0
2257,3.64286,0
2257,3.69388,0
2257,3.7449,0
2257,3.79592,0
2257,3.84694,0
2257,3.89796,0
2257,3.94898,0
2257,4,0
2258,1.5,0
2258,1.55102,0
2258,1.60204,0
2258,1.65306,0
2258,1.70408,0
2258,1.7551,0
2258,1.80612,0
2258,1.85714,0
2258,1.90816,0
2258,1.95918,0
2258,2.0102,0
2258,2.06122,0
2258,2.11224,0
2258,2.16327,0
2258,2.21429,0
2258,2.26531,0
2258,2.31633,0
2258,2.36735,0
2258,2.41837,0
2258,2.46939,0
2258,2.52041,0
2258,2.57143,0
2258,2.62245,0
2258,2.67347,0
2258,2.72449,0
2258,2.77551,0
2258,2.82653,0.000639313
2258,2.87755,0.0506577
2258,2.92857,0.381475
2258,2.97959,0.542189
2258,3.03061,0.646432
2258,3.08163,1.14783
2258,3.13265,1.08854
2258,3.18367,0.864816
2258,3.23469,0.196266
2258,3.28571,0.0153771
2258,3.33673,0
2258,3.38776,0
2258,3.43878,0
2258,3.4898,0
2258,3.54082,0
2258,3.59184,0
2258,3.64286,0
2258,3.69388,0
2258,3.7449,0
2258,3.79592,0
2258,3.84694,0
2258,3.89796,0
2258,3.94898,0
2258,4,0
2259,1.5,0
2259,1.55102,0
2259,1.60204,0
2259,1.65306,0
2259,1.70408,0
2259,1.7551,0
2259,1.80612,0
2259,1.85714,0
2259,1.90816,0
2259,1.95918,0
2259,2.0102,0
2259,2.06122,0
2259,2.11224,0
2259,2.16327,0
2259,2.21429,0
2259,2.26531,0
2259,2.31633,0
2259,2.36735,0
2259,2.41837,0
2259,2.46939,0
2259,2.52041,0
2259,2.57143,0
2259,2.62245,0
2259,2.67347,0
2259,2.72449,0
2259,2.77551,0
2259,2.82653,0.000601562
2259,2.87755,0.0487476
2259,2.92857,0.371601
2259,2.97959,0.479332
2259,3.03061,0.691256
2259,3.08163,1.13488
2259,3.13265,1.07346
2259,3.18367,0.847773
2259,3.23469,0.190939
2259,3.28571,0.0147902
2259,3.33673,0
2259,3.38776,0
2259,3.43878,0
2259,3.4898,0
2259,3.54082,0
2259,3.59184,0
2259,3.64286,0
2259,3.69388,0
2259,3.7449,0
2259,3.79592,0
2259,3.84694,0
2259,3.89796,0
2259,3.94898,0
2259,4,0
2260,1.5,0
2260,1.55102,0
2260,1.60204,0
2260,1.65306,0
2260,1.70408,0
2260,1.7551,0
2260,1.80612,0
2260,1.85714,0
2260,1.90816,0
2260,1.95918,0
2260,2.0102,0
2260,2.06122,0
2260,2.11224,0
2260,2.16327,0
2260,2.21429,0
2260,2.26531,0
2260,2.31633,0
2260,2.36735,0
2260,2.41837,0
2260,2.46939,0
2260,2.52041,0
2260,2.57143,0
2260,2.62245,0
2260,2.67347,0
2260,2.72449,0
2260,2.77551,0
2260,2.82653,0.00056714
2260,2.87755,0.0469891
2260,2.92857,0.362607
2260,2.97959,0.47166
2260,3.03061,0.615261
2260,3.08163,1.19165
2260,3.13265,1.06047
2260,3.18367,0.833154
2260,3.23469,0.186087
2260,3.28571,0.0142518
2260,3.33673,0
2260,3.38776,0
2260,3.43878,0
2260,3.4898,0
2260,3.54082,0
2260,3.59184,0
2260,3.64286,0
2260,3.69388,0
2260,3.7449,0
2260,3.79592,0
2260,3.84694,0
2260,3.89796,0
2260,3.94898,0
2260,4,0
2261,1.5,0
2261,1.55102,0
2261,1.60204,0
2261,1.65306,0
2261,1.70408,0
2261,1.7551,0
2261,1.80612,0
2261,1.85714,0
2261,1.90816,0
2261,1.95918,0
2261,2.0102,0
2261,2.06122,0
2261,2.11224,0
2261,2.16327,0
2261,2.21429,0
2261,2.26531,0
2261,2.31633,0
2261,2.36735,0
2261,2.41837,0
2261,2.46939,0
2261,2.52041,0
2261,2.57143,0
2261,2.62245,0
2261,2.67347,0
2261,2.72449,0
2261,2.77551,0
2261,2.82653,0.000535555
2261,2.87755,0.0453658
2261,2.92857,0.354398
2261,2.97959,0.464862
2261,3.03061,0.610251
2261,3.08163,1.18077
2261,3.13265,0.944453
2261,3.18367,0.925008
2261,3.23469,0.181663
2261,3.28571,0.0137564
2261,3.33673,0
2261,3.38776,0
2261,3.43878,0
2261,3.4898,0
2261,3.54082,0
2261,3.59184,0
2261,3.64286,0
2261,3.69388,0
2261,3.7449,0
2261,3.79592,0
2261,3.84694,0
2261,3.89796,0
2261,3.94898,0
2261,4,0
2262,1.5,0
2262,1.55102,0
2262,1.60204,0
2262,1.65306,0
2262,1.70408,0
2262,1.7551,0
2262,1.80612,0
2262,1.85714,0
2262,1.90816,0
2262,1.95918,0
2262,2.0102,0
2262,2.06122,0
2262,2.11224,0
2262,2.16327,0
2262,2.21429,0
2262,2.26531,0
2262,2.31633,0
2262,2.36735,0
2262,2.41837,0
2262,2.46939,0
2262,2.52041,0
2262,2.57143,0
2262,2.62245,0
2262,2.67347,0
2262,2.72449,0
2262,2.77551,0
2262,2.82653,0.000506629
2262,2.87755,0.0438807
2262,2.92857,0.347036
2262,2.97959,0.519534
2262,3.03061,0.545028
2262,3.08163,1.17369
2262,3.13265,0.936528
2262,3.18367,0.911745
2262,3.23469,0.177703
2262,3.28571,0.0133052
2262,3.33673,0
2262,3.38776,0
2262,3.43878,0
2262,3.4898,0
2262,3.54082,0
2262,3.59184,0
2262,3.64286,0
2262,3.69388,0
2262,3.7449,0
2262,3.79592,0
2262,3.84694,0
2262,3.89796,0
2262,3.94898,0
2262,4,0
2263,1.5,0
2263,1.55102,0
2263,1.60204,0
2263,1.65306,0
2263,1.70408,0
2263,1.7551,0
2263,1.80612,0
2263,1.85714,0
2263,1.90816,0
2263,1.95918,0
2263,2.0102,0
2263,2.06122,0
2263,2.11224,0
2263,2.16327,0
2263,2.21429,0
2263,2.26531,0
2263,2.31633,0
2263,2.36735,0
2263,2.41837,0
2263,2.46939,0
2263,2.52041,0
2263,2.57143,0
2263,2.62245,0
2263,2.67347,0
2263,2.72449,0
2263,2.77551,0
2263,2.82653,0.000478863
2263,2.87755,0.0424185
2263,2.92857,0.339632
2263,2.97959,0.512364
2263,3.03061,0.540837
2263,3.08163,1.049
2263,3.13265,1.04484
2263,3.18367,0.898363
2263,3.23469,0.173719
2263,3.28571,0.0128603
2263,3.33673,0
2263,3.38776,0
2263,3.43878,0
2263,3.4898,0
2263,3.54082,0
2263,3.59184,0
2263,3.64286,0
2263,3.69388,0
2263,3.7449,0
2263,3.79592,0
2263,3.84694,0
2263,3.89796,0
2263,3.94898,0
2263,4,0
2264,1.5,0
2264,1.55102,0
2264,1.60204,0
2264,1.65306,0
2264,1.70408,0
2264,1.7551,0
2264,1.80612,0
2264,1.85714,0
2264,1.90816,0
2264,1.95918,0
2264,2.0102,0
2264,2.06122,0
2264,2.11224,0
2264,2.16327,0
2264,2.21429,0
2264,2.26531,0
2264,2.31633,0
2264,2.36735,0
2264,2.41837,0
2264,2.46939,0
2264,2.52041,0
2264,2.57143,0
2264,2.62245,0
2264,2.67347,0
2264,2.72449,0
2264,2.77551,0
2264,2.82653,0.000453347
2264,2.87755,0.0410829
2264,2.92857,0.333029
2264,2.97959,0.506637
2264,3.03061,0.537379
2264,3.08163,1.14787
2264,3.13265,0.932455
2264,3.18367,0.888122
2264,3.23469,0.170168
2264,3.28571,0.0124557
2264,3.33673,0
2264,3.38776,0
2264,3.43878,0
2264,3.4898,0
2264,3.54082,0
2264,3.59184,0
2264,3.64286,0
2264,3.69388,0
2264,3.7449,0
2264,3.79592,0
2264,3.84694,0
2264,3.89796,0
2264,3.94898,0
2264,4,0
2265,1.5,0
2265,1.55102,0
2265,1.60204,0
2265,1.65306,0
2265,1.70408,0
2265,1.7551,0
2265,1.80612,0
2265,1.85714,0
2265,1.90816,0
2265,1.95918,0
2265,2.0102,0
2265,2.06122,0
2265,2.11224,0
2265,2.16327,0
2265,2.21429,0
2265,2.26531,0
2265,2.31633,0
2265,2.36735,0
2265,2.41837,0
2265,2.46939,0
2265,2.52041,0
2265,2.57143,0
2265,2.62245,0
2265,2.67347,0
2265,2.72449,0
2265,2.77551,0
2265,2.82653,0.000428693
2265,2.87755,0.0397599
2265,2.92857,0.326319
2265,2.97959,0.500604
2265,3.03061,0.533553
2265,3.08163,1.14059
2265,3.13265,0.924987
2265,3.18367,0.893983
2265,3.23469,0.149928
2265,3.28571,0.0120539
2265,3.33673,0
2265,3.38776,0
2265,3.43878,0
2265,3.4898,0
2265,3.54082,0
2265,3.59184,0
2265,3.64286,0
2265,3.69388,0
2265,3.7449,0
2265,3.79592,0
2265,3.84694,0
2265,3.89796,0
2265,3.94898,0
2265,4,0
2266,1.5,0
2266,1.55102,0
2266,1.60204,0
2266,1.65306,0
2266,1.70408,0
2266,1.7551,0
2266,1.80612,0
2266,1.85714,0
2266,1.90816,0
2266,1.95918,0
2266,2.0102,0
2266,2.06122,0
2266,2.11224,0
2266,2.16327,0
2266,2.21429,0
2266,2.26531,0
2266,2.31633,0
2266,2.36735,0
2266,2.41837,0
2266,2.46939,0
2266,2.52041,0
2266,2.57143,0
2266,2.62245,0
2266,2.67347,0
2266,2.72449,0
2266,2.77551,0
2266,2.82653,0.000405085
2266,2.87755,0.0384733
2266,2.92857,0.319702
2266,2.97959,0.494573
2266,3.03061,0.529692
2266,3.08163,1.22623
2266,3.13265,0.825191
2266,3.18367,0.882197
2266,3.23469,0.146851
2266,3.28571,0.0116631
2266,3.33673,0
2266,3.38776,0
2266,3.43878,0
2266,3.4898,0
2266,3.54082,0
2266,3.59184,0
2266,3.64286,0
2266,3.69388,0
2266,3.7449,0
2266,3.79592,0
2266,3.84694,0
2266,3.89796,0
2266,3.94898,0
2266,4,0
2267,1.5,0
2267,1.55102,0
2267,1.60204,0
2267,1.65306,0
2267,1.70408,0
2267,1.7551,0
2267,1.80612,0
2267,1.85714,0
2267,1.90816,0
2267,1.95918,0
2267,2.0102,0
2267,2.06122,0
2267,2.11224,0
2267,2.16327,0
2267,2.21429,0
2267,2.26531,0
2267,2.31633,0
2267,2.36735,0
2267,2.41837,0
2267,2.46939,0
2267,2.52041,0
2267,2.57143,0
2267,2.62245,0
2267,2.67347,0
2267,2.72449,0
2267,2.77551,0
2267,2.82653,0.000382127
2267,2.87755,0.0371963
2267,2.92857,0.312963
2267,2.97959,0.488201
2267,3.03061,0.52543
2267,3.08163,1.21794
2267,3.13265,0.73632
2267,3.18367,0.951392
2267,3.23469,0.143796
2267,3.28571,0.0112743
2267,3.33673,0
2267,3.38776,0
2267,3.43878,0
2267,3.4898,0
2267,3.54082,0
2267,3.59184,0
2267,3.64286,0
2267,3.69388,0
2267,3.7449,0
2267,3.79592,0
2267,3.84694,0
2267,3.89796,0
2267,3.94898,0
2267,4,0
2268,1.5,0
2268,1.55102,0
2268,1.60204,0
2268,1.65306,0
2268,1.70408,0
2268,1.7551,0
2268,1.80612,0
2268,1.85714,0
2268,1.90816,0
2268,1.95918,0
2268,2.0102,0
2268,2.06122,0
2268,2.11224,0
2268,2.16327,0
2268,2.21429,0
2268,2.26531,0
2268,2.31633,0
2268,2.36735,0
2268,2.41837,0
2268,2.46939,0
2268,2.52041,0
2268,2.57143,0
2268,2.62245,0
2268,2.67347,0
2268,2.72449,0
2268,2.77551,0
2268,2.82653,0.000360725
2268,2.87755,0.0360165
2268,2.92857,0.306852
2268,2.97959,0.434541
2268,3.03061,0.570187
2268,3.08163,1.21169
2268,3.13265,0.732169
2268,3.18367,0.937729
2268,3.23469,0.141778
2268,3.28571,0.0109161
2268,3.33673,0
2268,3.38776,0
2268,3.43878,0
2268,3.4898,0
2268,3.54082,0
2268,3.59184,0
2268,3.64286,0
2268,3.69388,0
2268,3.7449,0
2268,3.79592,0
2268,3.84694,0
2268,3.89796,0
2268,3.94898,0
2268,4,0
2269,1.5,0
2269,1.55102,0
2269,1.60204,0
2269,1.65306,0
2269,1.70408,0
2269,1.7551,0
2269,1.80612,0
2269,1.85714,0
2269,1.90816,0
2269,1.95918,0
2269,2.0102,0
2269,2.06122,0
2269,2.11224,0
2269,2.16327,0
2269,2.21429,0
2269,2.26531,0
